date,geography,geography code,Welsh writing ability: Total: All usual residents aged 3 years and over,Welsh writing ability: Cannot write Welsh,Welsh writing ability: Can write Welsh
2021,W00000744,W00000744,228,199,29
2021,W00000745,W00000745,292,233,59
2021,W00000746,W00000746,446,324,122
2021,W00000747,W00000747,338,268,70
2021,W00000748,W00000748,456,358,98
2021,W00000749,W00000749,387,319,68
2021,W00000750,W00000750,222,174,48
2021,W00000752,W00000752,229,195,34
2021,W00000754,W00000754,199,171,28
2021,W00000756,W00000756,190,159,31
2021,W00000757,W00000757,285,239,46
2021,W00000758,W00000758,470,352,118
2021,W00000759,W00000759,280,233,47
2021,W00000760,W00000760,206,158,48
2021,W00000761,W00000761,313,264,49
2021,W00000762,W00000762,215,186,29
2021,W00000765,W00000765,294,250,44
2021,W00000766,W00000766,337,293,44
2021,W00000767,W00000767,294,233,61
2021,W00000768,W00000768,291,235,56
2021,W00000769,W00000769,366,320,46
2021,W00000770,W00000770,329,284,45
2021,W00000771,W00000771,446,351,95
2021,W00000772,W00000772,269,212,57
2021,W00000773,W00000773,283,234,49
2021,W00000774,W00000774,227,196,31
2021,W00000775,W00000775,303,245,58
2021,W00000776,W00000776,405,362,43
2021,W00000777,W00000777,229,196,33
2021,W00000778,W00000778,304,256,48
2021,W00000779,W00000779,250,209,41
2021,W00000780,W00000780,271,229,42
2021,W00000781,W00000781,208,179,29
2021,W00000782,W00000782,344,304,40
2021,W00000783,W00000783,236,216,20
2021,W00000784,W00000784,168,150,18
2021,W00000785,W00000785,234,192,42
2021,W00000786,W00000786,267,245,22
2021,W00000787,W00000787,245,214,31
2021,W00000788,W00000788,240,205,35
2021,W00000789,W00000789,320,293,27
2021,W00000790,W00000790,244,206,38
2021,W00000791,W00000791,236,208,28
2021,W00000792,W00000792,212,192,20
2021,W00000793,W00000793,278,128,150
2021,W00000794,W00000794,284,129,155
2021,W00000795,W00000795,225,107,118
2021,W00000796,W00000796,259,148,111
2021,W00000797,W00000797,321,289,32
2021,W00000798,W00000798,339,315,24
2021,W00000799,W00000799,287,254,33
2021,W00000800,W00000800,558,501,57
2021,W00000801,W00000801,256,231,25
2021,W00000802,W00000802,331,300,31
2021,W00000803,W00000803,282,251,31
2021,W00000804,W00000804,377,332,45
2021,W00000805,W00000805,263,230,33
2021,W00000806,W00000806,265,248,17
2021,W00000807,W00000807,243,218,25
2021,W00000808,W00000808,256,244,12
2021,W00000809,W00000809,298,276,22
2021,W00000810,W00000810,250,220,30
2021,W00000811,W00000811,255,235,20
2021,W00000812,W00000812,243,232,11
2021,W00000813,W00000813,275,253,22
2021,W00000814,W00000814,403,361,42
2021,W00000815,W00000815,261,239,22
2021,W00000816,W00000816,277,237,40
2021,W00000817,W00000817,313,271,42
2021,W00000818,W00000818,231,200,31
2021,W00000819,W00000819,258,226,32
2021,W00000820,W00000820,235,184,51
2021,W00000821,W00000821,258,207,51
2021,W00000822,W00000822,230,199,31
2021,W00000823,W00000823,241,216,25
2021,W00000824,W00000824,225,193,32
2021,W00000825,W00000825,421,381,40
2021,W00000826,W00000826,242,219,23
2021,W00000827,W00000827,260,226,34
2021,W00000828,W00000828,227,200,27
2021,W00000829,W00000829,285,235,50
2021,W00000830,W00000830,242,218,24
2021,W00000831,W00000831,210,187,23
2021,W00000832,W00000832,228,185,43
2021,W00000833,W00000833,267,231,36
2021,W00000834,W00000834,296,238,58
2021,W00000835,W00000835,218,196,22
2021,W00000836,W00000836,221,197,24
2021,W00000837,W00000837,242,215,27
2021,W00000838,W00000838,266,223,43
2021,W00000839,W00000839,247,198,49
2021,W00000840,W00000840,282,244,38
2021,W00000841,W00000841,317,279,38
2021,W00000842,W00000842,311,264,47
2021,W00000843,W00000843,262,218,44
2021,W00000844,W00000844,265,225,40
2021,W00000845,W00000845,234,205,29
2021,W00000846,W00000846,354,308,46
2021,W00000847,W00000847,273,233,40
2021,W00000848,W00000848,262,233,29
2021,W00000849,W00000849,334,146,188
2021,W00000850,W00000850,347,192,155
2021,W00000851,W00000851,381,152,229
2021,W00000852,W00000852,327,107,220
2021,W00000853,W00000853,194,160,34
2021,W00000854,W00000854,457,330,127
2021,W00000855,W00000855,246,180,66
2021,W00000856,W00000856,237,189,48
2021,W00000857,W00000857,235,183,52
2021,W00000858,W00000858,211,149,62
2021,W00000859,W00000859,210,128,82
2021,W00000860,W00000860,276,213,63
2021,W00000861,W00000861,275,125,150
2021,W00000862,W00000862,261,119,142
2021,W00000863,W00000863,337,171,166
2021,W00000864,W00000864,300,104,196
2021,W00000865,W00000865,310,169,141
2021,W00000866,W00000866,290,129,161
2021,W00000867,W00000867,391,330,61
2021,W00000868,W00000868,268,210,58
2021,W00000869,W00000869,316,258,58
2021,W00000870,W00000870,320,263,57
2021,W00000871,W00000871,303,252,51
2021,W00000872,W00000872,409,359,50
2021,W00000873,W00000873,347,322,25
2021,W00000874,W00000874,286,244,42
2021,W00000875,W00000875,376,293,83
2021,W00000876,W00000876,507,414,93
2021,W00000877,W00000877,278,212,66
2021,W00000878,W00000878,293,226,67
2021,W00000880,W00000880,316,239,77
2021,W00000881,W00000881,301,239,62
2021,W00000882,W00000882,211,164,47
2021,W00000883,W00000883,325,256,69
2021,W00000884,W00000884,250,206,44
2021,W00000885,W00000885,254,205,49
2021,W00000886,W00000886,267,209,58
2021,W00000887,W00000887,278,225,53
2021,W00000888,W00000888,335,285,50
2021,W00000889,W00000889,298,257,41
2021,W00000890,W00000890,403,333,70
2021,W00000891,W00000891,285,224,61
2021,W00000892,W00000892,264,217,47
2021,W00000893,W00000893,347,294,53
2021,W00000894,W00000894,284,251,33
2021,W00000895,W00000895,229,196,33
2021,W00000896,W00000896,296,261,35
2021,W00000897,W00000897,224,191,33
2021,W00000898,W00000898,296,250,46
2021,W00000899,W00000899,228,203,25
2021,W00000900,W00000900,174,158,16
2021,W00000901,W00000901,234,199,35
2021,W00000902,W00000902,287,224,63
2021,W00000903,W00000903,351,307,44
2021,W00000904,W00000904,324,268,56
2021,W00000905,W00000905,309,267,42
2021,W00000906,W00000906,278,251,27
2021,W00000907,W00000907,350,222,128
2021,W00000908,W00000908,269,166,103
2021,W00000909,W00000909,278,173,105
2021,W00000910,W00000910,316,215,101
2021,W00000911,W00000911,271,171,100
2021,W00000912,W00000912,267,178,89
2021,W00000913,W00000913,344,266,78
2021,W00000914,W00000914,313,234,79
2021,W00000915,W00000915,276,213,63
2021,W00000916,W00000916,344,272,72
2021,W00000917,W00000917,328,236,92
2021,W00000918,W00000918,462,323,139
2021,W00000919,W00000919,303,217,86
2021,W00000920,W00000920,301,237,64
2021,W00000921,W00000921,291,248,43
2021,W00000922,W00000922,291,245,46
2021,W00000923,W00000923,205,178,27
2021,W00000924,W00000924,224,201,23
2021,W00000925,W00000925,239,199,40
2021,W00000926,W00000926,271,221,50
2021,W00000927,W00000927,318,259,59
2021,W00000928,W00000928,262,198,64
2021,W00000929,W00000929,250,207,43
2021,W00000930,W00000930,221,189,32
2021,W00000931,W00000931,264,215,49
2021,W00000932,W00000932,379,300,79
2021,W00000933,W00000933,270,227,43
2021,W00000934,W00000934,285,218,67
2021,W00000935,W00000935,250,198,52
2021,W00000936,W00000936,225,197,28
2021,W00000937,W00000937,232,216,16
2021,W00000938,W00000938,278,215,63
2021,W00000939,W00000939,271,210,61
2021,W00000940,W00000940,334,249,85
2021,W00000941,W00000941,292,222,70
2021,W00000942,W00000942,311,244,67
2021,W00000943,W00000943,340,268,72
2021,W00000944,W00000944,296,230,66
2021,W00000945,W00000945,323,262,61
2021,W00000946,W00000946,504,394,110
2021,W00000947,W00000947,311,249,62
2021,W00000948,W00000948,422,327,95
2021,W00000949,W00000949,296,228,68
2021,W00000950,W00000950,229,201,28
2021,W00000951,W00000951,300,250,50
2021,W00000953,W00000953,417,365,52
2021,W00000954,W00000954,224,184,40
2021,W00000955,W00000955,302,241,61
2021,W00000956,W00000956,268,225,43
2021,W00000957,W00000957,282,242,40
2021,W00000958,W00000958,240,199,41
2021,W00000959,W00000959,304,248,56
2021,W00000960,W00000960,359,328,31
2021,W00000961,W00000961,476,413,63
2021,W00000962,W00000962,312,278,34
2021,W00000963,W00000963,387,333,54
2021,W00000964,W00000964,390,319,71
2021,W00000965,W00000965,475,422,53
2021,W00000966,W00000966,268,233,35
2021,W00000967,W00000967,266,217,49
2021,W00000968,W00000968,250,211,39
2021,W00000969,W00000969,316,257,59
2021,W00000970,W00000970,297,264,33
2021,W00000971,W00000971,445,381,64
2021,W00000972,W00000972,318,263,55
2021,W00000973,W00000973,298,240,58
2021,W00000974,W00000974,382,317,65
2021,W00000975,W00000975,273,230,43
2021,W00000976,W00000976,330,275,55
2021,W00000977,W00000977,235,194,41
2021,W00000978,W00000978,360,338,22
2021,W00000979,W00000979,307,273,34
2021,W00000980,W00000980,106,98,8
2021,W00000981,W00000981,420,373,47
2021,W00000982,W00000982,205,187,18
2021,W00000983,W00000983,249,227,22
2021,W00000984,W00000984,306,279,27
2021,W00000985,W00000985,268,242,26
2021,W00000986,W00000986,418,280,138
2021,W00000987,W00000987,162,116,46
2021,W00000988,W00000988,278,201,77
2021,W00000989,W00000989,345,200,145
2021,W00000990,W00000990,196,167,29
2021,W00000991,W00000991,292,251,41
2021,W00000992,W00000992,207,178,29
2021,W00000993,W00000993,252,209,43
2021,W00000994,W00000994,272,219,53
2021,W00000995,W00000995,287,225,62
2021,W00000996,W00000996,264,213,51
2021,W00000997,W00000997,230,198,32
2021,W00000998,W00000998,206,182,24
2021,W00000999,W00000999,286,240,46
2021,W00001000,W00001000,276,234,42
2021,W00001001,W00001001,406,351,55
2021,W00001002,W00001002,327,286,41
2021,W00001003,W00001003,246,199,47
2021,W00001004,W00001004,315,281,34
2021,W00001005,W00001005,231,207,24
2021,W00001006,W00001006,275,231,44
2021,W00001007,W00001007,311,139,172
2021,W00001008,W00001008,340,124,216
2021,W00001009,W00001009,236,123,113
2021,W00001010,W00001010,357,181,176
2021,W00001011,W00001011,184,63,121
2021,W00001012,W00001012,383,151,232
2021,W00001013,W00001013,316,110,206
2021,W00001014,W00001014,197,73,124
2021,W00001015,W00001015,254,83,171
2021,W00001016,W00001016,211,120,91
2021,W00001017,W00001017,203,170,33
2021,W00001018,W00001018,268,214,54
2021,W00001019,W00001019,186,149,37
2021,W00001020,W00001020,257,234,23
2021,W00001021,W00001021,219,198,21
2021,W00001022,W00001022,184,161,23
2021,W00001023,W00001023,116,92,24
2021,W00001024,W00001024,258,241,17
2021,W00001025,W00001025,333,295,38
2021,W00001026,W00001026,224,135,89
2021,W00001027,W00001027,269,222,47
2021,W00001028,W00001028,304,206,98
2021,W00001029,W00001029,206,151,55
2021,W00001030,W00001030,221,133,88
2021,W00001031,W00001031,296,181,115
2021,W00001032,W00001032,298,182,116
2021,W00001033,W00001033,377,269,108
2021,W00001034,W00001034,236,188,48
2021,W00001035,W00001035,253,201,52
2021,W00001036,W00001036,250,176,74
2021,W00001037,W00001037,208,154,54
2021,W00001038,W00001038,343,272,71
2021,W00001039,W00001039,331,259,72
2021,W00001040,W00001040,228,185,43
2021,W00001041,W00001041,294,199,95
2021,W00001042,W00001042,378,268,110
2021,W00001043,W00001043,286,202,84
2021,W00001044,W00001044,356,246,110
2021,W00001045,W00001045,276,209,67
2021,W00001046,W00001046,422,289,133
2021,W00001047,W00001047,315,193,122
2021,W00001048,W00001048,338,226,112
2021,W00001049,W00001049,297,221,76
2021,W00001050,W00001050,360,238,122
2021,W00001051,W00001051,335,185,150
2021,W00001052,W00001052,269,154,115
2021,W00001053,W00001053,251,152,99
2021,W00001054,W00001054,242,176,66
2021,W00001055,W00001055,271,224,47
2021,W00001056,W00001056,180,149,31
2021,W00001057,W00001057,354,275,79
2021,W00001058,W00001058,338,292,46
2021,W00001059,W00001059,282,237,45
2021,W00001060,W00001060,210,137,73
2021,W00001061,W00001061,292,251,41
2021,W00001062,W00001062,231,183,48
2021,W00001063,W00001063,234,151,83
2021,W00001064,W00001064,313,180,133
2021,W00001065,W00001065,281,196,85
2021,W00001066,W00001066,283,245,38
2021,W00001067,W00001067,284,249,35
2021,W00001068,W00001068,335,293,42
2021,W00001069,W00001069,254,227,27
2021,W00001070,W00001070,273,226,47
2021,W00001071,W00001071,347,283,64
2021,W00001072,W00001072,301,256,45
2021,W00001074,W00001074,324,167,157
2021,W00001075,W00001075,247,151,96
2021,W00001076,W00001076,451,255,196
2021,W00001077,W00001077,306,188,118
2021,W00001078,W00001078,269,167,102
2021,W00001079,W00001079,318,257,61
2021,W00001080,W00001080,354,287,67
2021,W00001081,W00001081,268,216,52
2021,W00001082,W00001082,118,87,31
2021,W00001083,W00001083,282,232,50
2021,W00001084,W00001084,315,255,60
2021,W00001085,W00001085,365,323,42
2021,W00001086,W00001086,368,312,56
2021,W00001087,W00001087,319,234,85
2021,W00001088,W00001088,255,188,67
2021,W00001089,W00001089,262,196,66
2021,W00001090,W00001090,281,207,74
2021,W00001091,W00001091,306,207,99
2021,W00001092,W00001092,294,124,170
2021,W00001093,W00001093,298,166,132
2021,W00001094,W00001094,286,149,137
2021,W00001095,W00001095,294,172,122
2021,W00001096,W00001096,292,215,77
2021,W00001097,W00001097,344,228,116
2021,W00001098,W00001098,415,323,92
2021,W00001099,W00001099,317,254,63
2021,W00001100,W00001100,402,243,159
2021,W00001101,W00001101,403,262,141
2021,W00001102,W00001102,329,232,97
2021,W00001103,W00001103,220,124,96
2021,W00001104,W00001104,263,140,123
2021,W00001105,W00001105,353,231,122
2021,W00001106,W00001106,371,243,128
2021,W00001107,W00001107,322,220,102
2021,W00001108,W00001108,385,200,185
2021,W00001109,W00001109,272,233,39
2021,W00001110,W00001110,207,172,35
2021,W00001111,W00001111,419,340,79
2021,W00001112,W00001112,269,225,44
2021,W00001113,W00001113,226,181,45
2021,W00001114,W00001114,234,208,26
2021,W00001115,W00001115,322,254,68
2021,W00001116,W00001116,185,153,32
2021,W00001117,W00001117,207,181,26
2021,W00001118,W00001118,288,241,47
2021,W00001119,W00001119,361,305,56
2021,W00001120,W00001120,284,258,26
2021,W00001121,W00001121,249,217,32
2021,W00001122,W00001122,414,348,66
2021,W00001123,W00001123,460,286,174
2021,W00001124,W00001124,300,129,171
2021,W00001125,W00001125,244,150,94
2021,W00001126,W00001126,246,163,83
2021,W00001127,W00001127,223,128,95
2021,W00001128,W00001128,288,178,110
2021,W00001129,W00001129,320,266,54
2021,W00001130,W00001130,316,264,52
2021,W00001131,W00001131,311,259,52
2021,W00001132,W00001132,270,223,47
2021,W00001133,W00001133,367,292,75
2021,W00001134,W00001134,255,227,28
2021,W00001135,W00001135,212,192,20
2021,W00001136,W00001136,283,246,37
2021,W00001137,W00001137,246,217,29
2021,W00001138,W00001138,281,245,36
2021,W00001139,W00001139,302,246,56
2021,W00001140,W00001140,246,221,25
2021,W00001141,W00001141,293,272,21
2021,W00001142,W00001142,245,210,35
2021,W00001143,W00001143,330,288,42
2021,W00001144,W00001144,255,227,28
2021,W00001145,W00001145,210,195,15
2021,W00001146,W00001146,296,264,32
2021,W00001147,W00001147,302,254,48
2021,W00001148,W00001148,283,239,44
2021,W00001149,W00001149,243,217,26
2021,W00001150,W00001150,291,240,51
2021,W00001151,W00001151,260,229,31
2021,W00001152,W00001152,305,275,30
2021,W00001153,W00001153,193,176,17
2021,W00001154,W00001154,313,273,40
2021,W00001155,W00001155,264,244,20
2021,W00001156,W00001156,299,269,30
2021,W00001157,W00001157,263,232,31
2021,W00001158,W00001158,262,219,43
2021,W00001159,W00001159,310,270,40
2021,W00001160,W00001160,270,232,38
2021,W00001161,W00001161,280,231,49
2021,W00001162,W00001162,225,213,12
2021,W00001163,W00001163,204,195,9
2021,W00001164,W00001164,222,197,25
2021,W00001166,W00001166,280,240,40
2021,W00001167,W00001167,248,225,23
2021,W00001168,W00001168,220,207,13
2021,W00001169,W00001169,261,229,32
2021,W00001170,W00001170,249,228,21
2021,W00001171,W00001171,223,210,13
2021,W00001172,W00001172,230,207,23
2021,W00001173,W00001173,527,475,52
2021,W00001174,W00001174,254,234,20
2021,W00001175,W00001175,239,213,26
2021,W00001176,W00001176,315,289,26
2021,W00001177,W00001177,294,258,36
2021,W00001178,W00001178,235,217,18
2021,W00001179,W00001179,207,179,28
2021,W00001180,W00001180,237,213,24
2021,W00001181,W00001181,269,237,32
2021,W00001182,W00001182,249,212,37
2021,W00001183,W00001183,236,216,20
2021,W00001184,W00001184,210,186,24
2021,W00001185,W00001185,335,278,57
2021,W00001186,W00001186,208,182,26
2021,W00001187,W00001187,247,215,32
2021,W00001188,W00001188,181,166,15
2021,W00001189,W00001189,170,149,21
2021,W00001190,W00001190,240,214,26
2021,W00001191,W00001191,284,257,27
2021,W00001192,W00001192,219,200,19
2021,W00001193,W00001193,207,188,19
2021,W00001194,W00001194,286,246,40
2021,W00001195,W00001195,309,261,48
2021,W00001196,W00001196,234,197,37
2021,W00001197,W00001197,215,186,29
2021,W00001198,W00001198,321,270,51
2021,W00001199,W00001199,225,187,38
2021,W00001200,W00001200,213,184,29
2021,W00001201,W00001201,218,186,32
2021,W00001202,W00001202,341,297,44
2021,W00001203,W00001203,488,427,61
2021,W00001204,W00001204,425,359,66
2021,W00001205,W00001205,208,182,26
2021,W00001206,W00001206,220,196,24
2021,W00001207,W00001207,274,243,31
2021,W00001208,W00001208,217,191,26
2021,W00001209,W00001209,203,188,15
2021,W00001210,W00001210,227,210,17
2021,W00001211,W00001211,124,112,12
2021,W00001212,W00001212,552,500,52
2021,W00001213,W00001213,375,341,34
2021,W00001214,W00001214,307,269,38
2021,W00001215,W00001215,419,395,24
2021,W00001216,W00001216,290,268,22
2021,W00001217,W00001217,243,230,13
2021,W00001218,W00001218,220,206,14
2021,W00001219,W00001219,190,176,14
2021,W00001220,W00001220,286,264,22
2021,W00001221,W00001221,251,213,38
2021,W00001222,W00001222,260,237,23
2021,W00001223,W00001223,306,265,41
2021,W00001224,W00001224,283,248,35
2021,W00001225,W00001225,237,213,24
2021,W00001226,W00001226,242,198,44
2021,W00001227,W00001227,244,222,22
2021,W00001228,W00001228,256,233,23
2021,W00001229,W00001229,267,238,29
2021,W00001230,W00001230,253,195,58
2021,W00001231,W00001231,310,262,48
2021,W00001232,W00001232,254,232,22
2021,W00001233,W00001233,203,181,22
2021,W00001234,W00001234,227,193,34
2021,W00001235,W00001235,261,220,41
2021,W00001236,W00001236,335,290,45
2021,W00001237,W00001237,268,236,32
2021,W00001238,W00001238,369,314,55
2021,W00001239,W00001239,336,289,47
2021,W00001240,W00001240,312,261,51
2021,W00001241,W00001241,232,215,17
2021,W00001242,W00001242,305,279,26
2021,W00001243,W00001243,265,228,37
2021,W00001244,W00001244,250,227,23
2021,W00001245,W00001245,248,208,40
2021,W00001246,W00001246,299,255,44
2021,W00001247,W00001247,203,189,14
2021,W00001248,W00001248,204,191,13
2021,W00001249,W00001249,360,308,52
2021,W00001250,W00001250,338,295,43
2021,W00001251,W00001251,232,205,27
2021,W00001252,W00001252,229,214,15
2021,W00001253,W00001253,482,421,61
2021,W00001255,W00001255,294,256,38
2021,W00001256,W00001256,263,232,31
2021,W00001257,W00001257,271,245,26
2021,W00001258,W00001258,296,274,22
2021,W00001259,W00001259,240,207,33
2021,W00001260,W00001260,327,286,41
