date,geography,geography code,Welsh understanding ability: Total: All usual residents aged 3 years and over,Welsh understanding ability: Cannot understand spoken Welsh,Welsh understanding ability: Can understand spoken Welsh
2021,W00000743,W00000743,340,227,113
2021,W00000744,W00000744,228,179,49
2021,W00000745,W00000745,293,175,118
2021,W00000746,W00000746,446,264,182
2021,W00000747,W00000747,338,211,127
2021,W00000748,W00000748,456,316,140
2021,W00000749,W00000749,390,290,100
2021,W00000750,W00000750,221,156,65
2021,W00000752,W00000752,229,182,47
2021,W00000754,W00000754,199,154,45
2021,W00000756,W00000756,190,135,55
2021,W00000757,W00000757,285,207,78
2021,W00000758,W00000758,470,287,183
2021,W00000759,W00000759,280,221,59
2021,W00000760,W00000760,206,141,65
2021,W00000761,W00000761,314,236,78
2021,W00000762,W00000762,215,165,50
2021,W00000765,W00000765,294,227,67
2021,W00000766,W00000766,338,256,82
2021,W00000767,W00000767,293,193,100
2021,W00000768,W00000768,291,202,89
2021,W00000769,W00000769,365,275,90
2021,W00000770,W00000770,333,247,86
2021,W00000771,W00000771,446,294,152
2021,W00000772,W00000772,269,191,78
2021,W00000773,W00000773,283,194,89
2021,W00000774,W00000774,228,178,50
2021,W00000775,W00000775,303,202,101
2021,W00000776,W00000776,405,331,74
2021,W00000777,W00000777,227,170,57
2021,W00000778,W00000778,305,237,68
2021,W00000779,W00000779,250,182,68
2021,W00000780,W00000780,269,197,72
2021,W00000781,W00000781,208,156,52
2021,W00000782,W00000782,343,282,61
2021,W00000783,W00000783,237,191,46
2021,W00000784,W00000784,169,130,39
2021,W00000785,W00000785,232,165,67
2021,W00000786,W00000786,267,228,39
2021,W00000787,W00000787,245,188,57
2021,W00000788,W00000788,240,184,56
2021,W00000789,W00000789,319,257,62
2021,W00000790,W00000790,243,191,52
2021,W00000791,W00000791,236,168,68
2021,W00000792,W00000792,212,171,41
2021,W00000793,W00000793,278,83,195
2021,W00000794,W00000794,286,82,204
2021,W00000795,W00000795,226,77,149
2021,W00000796,W00000796,258,83,175
2021,W00000797,W00000797,322,264,58
2021,W00000798,W00000798,341,289,52
2021,W00000799,W00000799,286,232,54
2021,W00000800,W00000800,558,452,106
2021,W00000801,W00000801,256,213,43
2021,W00000802,W00000802,334,284,50
2021,W00000803,W00000803,280,230,50
2021,W00000804,W00000804,377,303,74
2021,W00000805,W00000805,263,216,47
2021,W00000806,W00000806,264,237,27
2021,W00000807,W00000807,242,200,42
2021,W00000808,W00000808,256,233,23
2021,W00000809,W00000809,298,266,32
2021,W00000810,W00000810,250,207,43
2021,W00000811,W00000811,256,226,30
2021,W00000812,W00000812,243,213,30
2021,W00000813,W00000813,275,239,36
2021,W00000814,W00000814,403,341,62
2021,W00000815,W00000815,261,223,38
2021,W00000816,W00000816,277,203,74
2021,W00000817,W00000817,313,225,88
2021,W00000818,W00000818,231,171,60
2021,W00000819,W00000819,257,188,69
2021,W00000820,W00000820,235,140,95
2021,W00000821,W00000821,258,178,80
2021,W00000822,W00000822,230,175,55
2021,W00000823,W00000823,241,199,42
2021,W00000824,W00000824,225,182,43
2021,W00000825,W00000825,421,305,116
2021,W00000826,W00000826,243,189,54
2021,W00000827,W00000827,260,178,82
2021,W00000828,W00000828,226,178,48
2021,W00000829,W00000829,285,200,85
2021,W00000830,W00000830,244,193,51
2021,W00000831,W00000831,210,164,46
2021,W00000832,W00000832,228,151,77
2021,W00000833,W00000833,267,201,66
2021,W00000834,W00000834,296,195,101
2021,W00000835,W00000835,219,176,43
2021,W00000836,W00000836,221,180,41
2021,W00000837,W00000837,243,177,66
2021,W00000838,W00000838,265,182,83
2021,W00000839,W00000839,247,169,78
2021,W00000840,W00000840,282,213,69
2021,W00000841,W00000841,317,253,64
2021,W00000842,W00000842,311,224,87
2021,W00000843,W00000843,262,189,73
2021,W00000844,W00000844,266,188,78
2021,W00000845,W00000845,235,183,52
2021,W00000846,W00000846,354,268,86
2021,W00000847,W00000847,273,183,90
2021,W00000848,W00000848,262,210,52
2021,W00000849,W00000849,333,126,207
2021,W00000850,W00000850,347,150,197
2021,W00000851,W00000851,381,117,264
2021,W00000852,W00000852,327,88,239
2021,W00000853,W00000853,195,132,63
2021,W00000854,W00000854,459,249,210
2021,W00000855,W00000855,245,144,101
2021,W00000856,W00000856,237,146,91
2021,W00000857,W00000857,235,135,100
2021,W00000858,W00000858,210,119,91
2021,W00000859,W00000859,208,78,130
2021,W00000860,W00000860,274,160,114
2021,W00000861,W00000861,275,110,165
2021,W00000862,W00000862,260,105,155
2021,W00000863,W00000863,337,141,196
2021,W00000864,W00000864,302,88,214
2021,W00000865,W00000865,310,152,158
2021,W00000866,W00000866,288,116,172
2021,W00000867,W00000867,391,275,116
2021,W00000868,W00000868,268,154,114
2021,W00000869,W00000869,316,229,87
2021,W00000870,W00000870,321,199,122
2021,W00000871,W00000871,303,206,97
2021,W00000872,W00000872,409,323,86
2021,W00000873,W00000873,345,284,61
2021,W00000874,W00000874,287,197,90
2021,W00000875,W00000875,376,220,156
2021,W00000876,W00000876,507,325,182
2021,W00000877,W00000877,278,162,116
2021,W00000878,W00000878,292,187,105
2021,W00000880,W00000880,315,165,150
2021,W00000881,W00000881,302,176,126
2021,W00000882,W00000882,211,133,78
2021,W00000883,W00000883,325,201,124
2021,W00000884,W00000884,250,163,87
2021,W00000885,W00000885,253,149,104
2021,W00000886,W00000886,266,169,97
2021,W00000887,W00000887,279,170,109
2021,W00000888,W00000888,335,226,109
2021,W00000889,W00000889,298,220,78
2021,W00000890,W00000890,406,286,120
2021,W00000891,W00000891,285,180,105
2021,W00000892,W00000892,265,186,79
2021,W00000893,W00000893,347,248,99
2021,W00000894,W00000894,283,216,67
2021,W00000895,W00000895,231,182,49
2021,W00000896,W00000896,299,228,71
2021,W00000897,W00000897,224,162,62
2021,W00000898,W00000898,297,221,76
2021,W00000899,W00000899,228,180,48
2021,W00000900,W00000900,175,134,41
2021,W00000901,W00000901,234,155,79
2021,W00000902,W00000902,287,174,113
2021,W00000903,W00000903,349,263,86
2021,W00000904,W00000904,324,220,104
2021,W00000905,W00000905,309,211,98
2021,W00000906,W00000906,278,206,72
2021,W00000907,W00000907,351,131,220
2021,W00000908,W00000908,270,111,159
2021,W00000909,W00000909,279,119,160
2021,W00000910,W00000910,315,145,170
2021,W00000911,W00000911,271,133,138
2021,W00000912,W00000912,267,123,144
2021,W00000913,W00000913,344,186,158
2021,W00000914,W00000914,313,160,153
2021,W00000915,W00000915,276,161,115
2021,W00000916,W00000916,344,212,132
2021,W00000917,W00000917,328,156,172
2021,W00000918,W00000918,463,259,204
2021,W00000919,W00000919,304,162,142
2021,W00000920,W00000920,301,180,121
2021,W00000921,W00000921,293,202,91
2021,W00000922,W00000922,291,197,94
2021,W00000923,W00000923,204,139,65
2021,W00000924,W00000924,226,172,54
2021,W00000925,W00000925,238,173,65
2021,W00000926,W00000926,271,179,92
2021,W00000927,W00000927,315,201,114
2021,W00000928,W00000928,261,150,111
2021,W00000929,W00000929,248,159,89
2021,W00000930,W00000930,220,159,61
2021,W00000931,W00000931,264,176,88
2021,W00000932,W00000932,379,248,131
2021,W00000933,W00000933,270,187,83
2021,W00000934,W00000934,284,181,103
2021,W00000935,W00000935,250,150,100
2021,W00000936,W00000936,225,178,47
2021,W00000937,W00000937,231,204,27
2021,W00000938,W00000938,278,157,121
2021,W00000939,W00000939,269,146,123
2021,W00000940,W00000940,335,181,154
2021,W00000941,W00000941,292,182,110
2021,W00000942,W00000942,311,187,124
2021,W00000943,W00000943,341,217,124
2021,W00000944,W00000944,297,191,106
2021,W00000945,W00000945,322,211,111
2021,W00000946,W00000946,504,302,202
2021,W00000947,W00000947,311,224,87
2021,W00000948,W00000948,425,288,137
2021,W00000949,W00000949,296,194,102
2021,W00000950,W00000950,229,178,51
2021,W00000951,W00000951,302,228,74
2021,W00000953,W00000953,417,338,79
2021,W00000954,W00000954,224,165,59
2021,W00000955,W00000955,297,211,86
2021,W00000956,W00000956,267,197,70
2021,W00000957,W00000957,280,208,72
2021,W00000958,W00000958,240,181,59
2021,W00000959,W00000959,304,213,91
2021,W00000960,W00000960,354,298,56
2021,W00000961,W00000961,476,363,113
2021,W00000962,W00000962,314,236,78
2021,W00000963,W00000963,388,299,89
2021,W00000964,W00000964,390,270,120
2021,W00000965,W00000965,475,379,96
2021,W00000966,W00000966,268,204,64
2021,W00000967,W00000967,266,190,76
2021,W00000968,W00000968,249,212,37
2021,W00000969,W00000969,314,230,84
2021,W00000970,W00000970,297,234,63
2021,W00000971,W00000971,445,324,121
2021,W00000972,W00000972,318,228,90
2021,W00000973,W00000973,298,198,100
2021,W00000974,W00000974,384,268,116
2021,W00000975,W00000975,273,191,82
2021,W00000976,W00000976,329,236,93
2021,W00000977,W00000977,235,149,86
2021,W00000978,W00000978,360,323,37
2021,W00000979,W00000979,308,247,61
2021,W00000980,W00000980,106,91,15
2021,W00000981,W00000981,420,332,88
2021,W00000982,W00000982,206,175,31
2021,W00000983,W00000983,249,215,34
2021,W00000984,W00000984,306,264,42
2021,W00000985,W00000985,270,222,48
2021,W00000986,W00000986,418,192,226
2021,W00000987,W00000987,161,95,66
2021,W00000988,W00000988,278,153,125
2021,W00000989,W00000989,345,146,199
2021,W00000990,W00000990,196,152,44
2021,W00000991,W00000991,292,211,81
2021,W00000992,W00000992,204,160,44
2021,W00000993,W00000993,252,173,79
2021,W00000994,W00000994,272,181,91
2021,W00000995,W00000995,288,198,90
2021,W00000996,W00000996,264,164,100
2021,W00000997,W00000997,230,169,61
2021,W00000998,W00000998,206,159,47
2021,W00000999,W00000999,285,204,81
2021,W00001000,W00001000,276,185,91
2021,W00001001,W00001001,406,305,101
2021,W00001002,W00001002,327,236,91
2021,W00001003,W00001003,246,162,84
2021,W00001004,W00001004,315,260,55
2021,W00001005,W00001005,231,167,64
2021,W00001006,W00001006,275,194,81
2021,W00001007,W00001007,312,116,196
2021,W00001008,W00001008,341,88,253
2021,W00001009,W00001009,237,101,136
2021,W00001010,W00001010,357,139,218
2021,W00001011,W00001011,185,54,131
2021,W00001012,W00001012,382,129,253
2021,W00001013,W00001013,313,100,213
2021,W00001014,W00001014,197,71,126
2021,W00001015,W00001015,255,76,179
2021,W00001016,W00001016,211,100,111
2021,W00001017,W00001017,204,147,57
2021,W00001018,W00001018,267,186,81
2021,W00001019,W00001019,186,117,69
2021,W00001020,W00001020,256,212,44
2021,W00001021,W00001021,221,181,40
2021,W00001022,W00001022,184,145,39
2021,W00001023,W00001023,117,83,34
2021,W00001024,W00001024,258,213,45
2021,W00001025,W00001025,334,268,66
2021,W00001026,W00001026,224,101,123
2021,W00001027,W00001027,271,156,115
2021,W00001028,W00001028,303,153,150
2021,W00001029,W00001029,205,106,99
2021,W00001030,W00001030,221,100,121
2021,W00001031,W00001031,295,119,176
2021,W00001032,W00001032,298,149,149
2021,W00001033,W00001033,377,220,157
2021,W00001034,W00001034,236,149,87
2021,W00001035,W00001035,253,138,115
2021,W00001036,W00001036,249,132,117
2021,W00001037,W00001037,208,121,87
2021,W00001038,W00001038,344,215,129
2021,W00001039,W00001039,331,214,117
2021,W00001040,W00001040,228,164,64
2021,W00001041,W00001041,296,151,145
2021,W00001042,W00001042,381,215,166
2021,W00001043,W00001043,287,147,140
2021,W00001044,W00001044,361,178,183
2021,W00001045,W00001045,276,158,118
2021,W00001046,W00001046,420,214,206
2021,W00001047,W00001047,315,135,180
2021,W00001048,W00001048,338,170,168
2021,W00001049,W00001049,293,161,132
2021,W00001050,W00001050,360,173,187
2021,W00001051,W00001051,335,129,206
2021,W00001052,W00001052,269,101,168
2021,W00001053,W00001053,251,115,136
2021,W00001054,W00001054,242,133,109
2021,W00001055,W00001055,271,177,94
2021,W00001056,W00001056,180,118,62
2021,W00001057,W00001057,352,208,144
2021,W00001058,W00001058,338,232,106
2021,W00001059,W00001059,280,198,82
2021,W00001060,W00001060,211,113,98
2021,W00001061,W00001061,290,205,85
2021,W00001062,W00001062,231,146,85
2021,W00001063,W00001063,234,116,118
2021,W00001064,W00001064,313,147,166
2021,W00001065,W00001065,285,156,129
2021,W00001066,W00001066,282,220,62
2021,W00001067,W00001067,283,217,66
2021,W00001068,W00001068,335,263,72
2021,W00001069,W00001069,254,200,54
2021,W00001070,W00001070,273,200,73
2021,W00001071,W00001071,346,244,102
2021,W00001072,W00001072,301,209,92
2021,W00001074,W00001074,324,145,179
2021,W00001075,W00001075,246,125,121
2021,W00001076,W00001076,452,208,244
2021,W00001077,W00001077,306,148,158
2021,W00001078,W00001078,267,147,120
2021,W00001079,W00001079,318,209,109
2021,W00001080,W00001080,354,250,104
2021,W00001081,W00001081,268,178,90
2021,W00001082,W00001082,117,72,45
2021,W00001083,W00001083,282,207,75
2021,W00001084,W00001084,316,213,103
2021,W00001085,W00001085,365,291,74
2021,W00001086,W00001086,368,268,100
2021,W00001087,W00001087,319,208,111
2021,W00001088,W00001088,255,155,100
2021,W00001089,W00001089,263,154,109
2021,W00001090,W00001090,281,167,114
2021,W00001091,W00001091,306,166,140
2021,W00001092,W00001092,294,91,203
2021,W00001093,W00001093,298,135,163
2021,W00001094,W00001094,284,109,175
2021,W00001095,W00001095,293,141,152
2021,W00001096,W00001096,292,184,108
2021,W00001097,W00001097,342,177,165
2021,W00001098,W00001098,413,276,137
2021,W00001099,W00001099,317,188,129
2021,W00001100,W00001100,403,172,231
2021,W00001101,W00001101,403,214,189
2021,W00001102,W00001102,329,182,147
2021,W00001103,W00001103,222,110,112
2021,W00001104,W00001104,261,116,145
2021,W00001105,W00001105,353,196,157
2021,W00001106,W00001106,371,199,172
2021,W00001107,W00001107,321,156,165
2021,W00001108,W00001108,383,151,232
2021,W00001109,W00001109,269,197,72
2021,W00001110,W00001110,207,142,65
2021,W00001111,W00001111,418,303,115
2021,W00001112,W00001112,270,177,93
2021,W00001113,W00001113,226,154,72
2021,W00001114,W00001114,233,193,40
2021,W00001115,W00001115,321,226,95
2021,W00001116,W00001116,185,138,47
2021,W00001117,W00001117,207,151,56
2021,W00001118,W00001118,289,187,102
2021,W00001119,W00001119,361,267,94
2021,W00001120,W00001120,284,226,58
2021,W00001121,W00001121,246,176,70
2021,W00001122,W00001122,414,306,108
2021,W00001123,W00001123,460,238,222
2021,W00001124,W00001124,300,110,190
2021,W00001125,W00001125,244,127,117
2021,W00001126,W00001126,245,131,114
2021,W00001127,W00001127,224,111,113
2021,W00001128,W00001128,288,147,141
2021,W00001129,W00001129,321,247,74
2021,W00001130,W00001130,316,243,73
2021,W00001131,W00001131,310,229,81
2021,W00001132,W00001132,270,201,69
2021,W00001133,W00001133,367,254,113
2021,W00001134,W00001134,255,201,54
2021,W00001135,W00001135,213,173,40
2021,W00001136,W00001136,284,214,70
2021,W00001137,W00001137,246,215,31
2021,W00001138,W00001138,280,217,63
2021,W00001139,W00001139,302,223,79
2021,W00001140,W00001140,246,199,47
2021,W00001141,W00001141,294,245,49
2021,W00001142,W00001142,244,189,55
2021,W00001143,W00001143,329,260,69
2021,W00001144,W00001144,255,200,55
2021,W00001145,W00001145,210,179,31
2021,W00001146,W00001146,297,250,47
2021,W00001147,W00001147,302,226,76
2021,W00001148,W00001148,283,212,71
2021,W00001149,W00001149,243,193,50
2021,W00001150,W00001150,291,211,80
2021,W00001151,W00001151,260,201,59
2021,W00001152,W00001152,305,256,49
2021,W00001153,W00001153,192,157,35
2021,W00001154,W00001154,313,242,71
2021,W00001155,W00001155,264,228,36
2021,W00001156,W00001156,299,243,56
2021,W00001157,W00001157,263,205,58
2021,W00001158,W00001158,261,195,66
2021,W00001159,W00001159,310,240,70
2021,W00001160,W00001160,270,209,61
2021,W00001161,W00001161,281,203,78
2021,W00001162,W00001162,225,199,26
2021,W00001163,W00001163,204,180,24
2021,W00001164,W00001164,222,182,40
2021,W00001166,W00001166,278,208,70
2021,W00001167,W00001167,247,214,33
2021,W00001168,W00001168,219,193,26
2021,W00001169,W00001169,262,209,53
2021,W00001170,W00001170,249,197,52
2021,W00001171,W00001171,223,196,27
2021,W00001172,W00001172,229,201,28
2021,W00001173,W00001173,525,432,93
2021,W00001174,W00001174,254,213,41
2021,W00001175,W00001175,241,203,38
2021,W00001176,W00001176,319,264,55
2021,W00001177,W00001177,294,243,51
2021,W00001178,W00001178,235,204,31
2021,W00001179,W00001179,206,170,36
2021,W00001180,W00001180,237,185,52
2021,W00001181,W00001181,269,212,57
2021,W00001182,W00001182,249,200,49
2021,W00001183,W00001183,235,201,34
2021,W00001184,W00001184,210,169,41
2021,W00001185,W00001185,335,253,82
2021,W00001186,W00001186,208,170,38
2021,W00001187,W00001187,247,196,51
2021,W00001188,W00001188,181,145,36
2021,W00001189,W00001189,171,141,30
2021,W00001190,W00001190,240,199,41
2021,W00001191,W00001191,284,240,44
2021,W00001192,W00001192,220,186,34
2021,W00001193,W00001193,207,170,37
2021,W00001194,W00001194,286,216,70
2021,W00001195,W00001195,309,214,95
2021,W00001196,W00001196,234,179,55
2021,W00001197,W00001197,215,170,45
2021,W00001198,W00001198,321,228,93
2021,W00001199,W00001199,227,158,69
2021,W00001200,W00001200,216,150,66
2021,W00001201,W00001201,217,162,55
2021,W00001202,W00001202,340,267,73
2021,W00001203,W00001203,488,379,109
2021,W00001204,W00001204,426,313,113
2021,W00001205,W00001205,209,166,43
2021,W00001206,W00001206,221,169,52
2021,W00001207,W00001207,274,217,57
2021,W00001208,W00001208,217,168,49
2021,W00001209,W00001209,204,178,26
2021,W00001210,W00001210,227,190,37
2021,W00001211,W00001211,124,109,15
2021,W00001212,W00001212,550,462,88
2021,W00001213,W00001213,374,321,53
2021,W00001214,W00001214,307,230,77
2021,W00001215,W00001215,421,363,58
2021,W00001216,W00001216,290,247,43
2021,W00001217,W00001217,244,214,30
2021,W00001218,W00001218,220,190,30
2021,W00001219,W00001219,190,153,37
2021,W00001220,W00001220,286,239,47
2021,W00001221,W00001221,250,193,57
2021,W00001222,W00001222,258,219,39
2021,W00001223,W00001223,306,238,68
2021,W00001224,W00001224,283,232,51
2021,W00001225,W00001225,237,198,39
2021,W00001226,W00001226,241,170,71
2021,W00001227,W00001227,244,197,47
2021,W00001228,W00001228,254,212,42
2021,W00001229,W00001229,267,212,55
2021,W00001230,W00001230,251,163,88
2021,W00001231,W00001231,312,241,71
2021,W00001232,W00001232,255,200,55
2021,W00001233,W00001233,203,156,47
2021,W00001234,W00001234,227,169,58
2021,W00001235,W00001235,263,214,49
2021,W00001236,W00001236,338,262,76
2021,W00001237,W00001237,268,232,36
2021,W00001238,W00001238,369,283,86
2021,W00001239,W00001239,336,259,77
2021,W00001240,W00001240,310,232,78
2021,W00001241,W00001241,234,200,34
2021,W00001242,W00001242,305,257,48
2021,W00001243,W00001243,265,214,51
2021,W00001244,W00001244,250,208,42
2021,W00001245,W00001245,248,188,60
2021,W00001246,W00001246,299,230,69
2021,W00001247,W00001247,206,181,25
2021,W00001248,W00001248,204,178,26
2021,W00001249,W00001249,362,270,92
2021,W00001250,W00001250,337,268,69
2021,W00001251,W00001251,231,187,44
2021,W00001252,W00001252,229,190,39
2021,W00001253,W00001253,483,374,109
2021,W00001255,W00001255,293,231,62
2021,W00001256,W00001256,263,213,50
2021,W00001257,W00001257,271,217,54
